edge_id,kind,from_node,to_node,area_m2,resistance_Pa_s2_m6,target_m3_s,flow_m3_s,velocity_m_s,shortfall_m3_s,closed,flow_p05_m3_s,flow_p50_m3_s,flow_p95_m3_s,target_probability
l1-extract-3,return,l1-out-3,l1-out-2,22,0.051000000000000004,0,14.728659475867694,0.6694845216303498,0.0,False,13.156917817743167,14.722465512226101,16.127684969575114,1.0
l1-working-3,working,l1-in-3,l1-stope-3,16,1.54,18,14.728659475867694,0.9205412172417309,3.271340524132306,False,13.156917817743167,14.722465512226101,16.127684969575114,0.0
l1-stope-return-3,return,l1-stope-3,l1-out-3,15,0.325,0,14.728659475867694,0.981910631724513,0.0,False,13.156917817743167,14.722465512226101,16.127684969575114,1.0
ramp-link-1,crosscut,l0-in-3,l1-in-3,16,0.85,0,-4.599468163547203,-0.2874667602217002,4.599468163547203,False,-7.036199697632571,-4.5349649231240825,-1.6351149569669796,1.0
intake-shaft-2,intake,intake-1,intake-2,30,0.02,0,32.83435293465764,1.0944784311552547,0.0,False,28.400192556409625,32.78104492633396,37.19151524849829,1.0
return-shaft-2,return,return-2,return-1,28,0.020999999999999998,0,68.9078352461235,2.4609941159329822,0.0,False,65.66929181282988,68.85553132856612,72.14502054325027,1.0
l2-supply-0,intake,intake-2,l2-in-0,22,0.025,0,32.834352934657645,1.492470587938984,0.0,False,28.400192556409625,32.78104492633396,37.19151524849829,1.0
l2-extract-0,return,l2-out-0,return-2,22,0.03,0,68.9078352461235,3.1321743293692497,0.0,False,65.66929181282988,68.85553132856612,72.14502054325027,1.0
l2-working-0,working,l2-in-0,l2-stope-0,13,1.19,15,20.73605352026023,1.5950810400200177,0.0,False,18.96726582072688,20.77213800985234,22.887430230118266,1.0
l2-stope-return-0,return,l2-stope-0,l2-out-0,15,0.22,0,20.73605352026023,1.3824035680173488,0.0,False,18.96726582072688,20.77213800985234,22.887430230118266,1.0
l2-supply-1,intake,l2-in-0,l2-in-1,22,0.033,0,12.098299414397404,0.5499227006544275,0.0,False,8.106159039550755,12.089653575481774,15.901471374932676,1.0
l2-extract-1,return,l2-out-1,l2-out-0,22,0.037,0,48.17178172586326,2.189626442084694,0.0,False,45.32959609647456,47.981468938769524,50.895457565486865,1.0
l2-working-1,working,l2-in-1,l2-stope-1,14,1.38,18,17.757935529986078,1.268423966427577,0.24206447001392206,False,16.00834506062429,17.72590213087809,19.71374034861803,0.40234375
l2-stope-return-1,return,l2-stope-1,l2-out-1,15,0.255,0,17.757935529986078,1.1838623686657386,0.0,False,16.00834506062429,17.72590213087809,19.71374034861803,1.0
l2-supply-2,intake,l2-in-1,l2-in-2,22,0.041,0,-5.659636115588675,-0.25725618707221254,5.659636115588675,False,-9.737592497574163,-5.6112414378362345,-1.5730169006863766,1.0
l2-extract-2,return,l2-out-2,l2-out-1,22,0.044,0,30.413846195877177,1.3824475543580534,0.0,False,28.465727453447258,30.246116901268636,32.2795425595427,1.0
l2-working-2,working,l2-in-2,l2-stope-2,15,1.5699999999999998,15,16.000690331211555,1.066712688747437,0.0,False,14.49030650672514,15.839688517581138,17.589042364521546,0.84765625
l2-stope-return-2,return,l2-stope-2,l2-out-2,15,0.29000000000000004,0,16.000690331211555,1.066712688747437,0.0,False,14.49030650672514,15.839688517581138,17.589042364521546,1.0
l2-supply-3,intake,l2-in-2,l2-in-3,22,0.049,0,25.74222807724116,1.1701012762382346,0.0,False,23.819592530272153,25.677753609489912,27.69596555408356,1.0
l2-extract-3,return,l2-out-3,l2-out-2,22,0.051000000000000004,0,14.41315586466562,0.6551434483938918,0.0,False,13.017549800970409,14.34601109784126,15.81622384681361,1.0
l2-working-3,working,l2-in-3,l2-stope-3,16,1.76,18,14.41315586466562,0.9008222415416013,3.5868441353343794,False,13.017549800970409,14.34601109784126,15.81622384681361,0.0
l2-stope-return-3,return,l2-stope-3,l2-out-3,15,0.325,0,14.41315586466562,0.9608770576443747,0.0,False,13.017549800970409,14.34601109784126,15.81622384681361,1.0
ramp-link-2,crosscut,l1-in-3,l2-in-3,16,0.85,0,-11.32907221257554,-0.7080670132859712,11.32907221257554,False,-12.831286463702657,-11.255724522130356,-10.004093069542645,1.0
independent-intake-upper,intake,second-atmosphere,intake-raise-mid,26,0.12,0,47.4025545240414,1.8231751740015922,0.0,False,43.231042908892185,47.30219803202281,51.33129875976994,1.0
independent-intake-lower,intake,intake-raise-mid,l2-in-2,26,0.16,0,47.4025545240414,1.8231751740015922,0.0,False,43.231042908892185,47.30219803202281,51.33129875976994,1.0
